game_id,gameday,home_team,away_team,home_win,point_diff,home_rolling_ppg,home_rolling_papg,home_rolling_diff,away_rolling_ppg,away_rolling_papg,away_rolling_diff,ppg_differential,papg_differential,overall_differential,home_advantage,week,is_divisional,spread_line,home_moneyline,away_moneyline
2023_15_WAS_LA,2023-12-17,LA,WAS,1,8.0,24.8,21.2,3.6000000000000014,18.0,33.4,-15.399999999999999,6.800000000000001,-12.2,19.0,1,15,0,6.5,-298.0,240.0
2023_15_DAL_BUF,2023-12-17,BUF,DAL,1,21.0,25.2,21.6,3.599999999999998,40.2,17.0,23.200000000000003,-15.000000000000004,4.600000000000001,-19.600000000000005,1,15,0,2.0,-135.0,114.0
2023_15_BAL_JAX,2023-12-17,JAX,BAL,0,-16.0,23.8,26.8,-3.0,31.8,19.4,12.400000000000002,-8.0,7.400000000000002,-15.400000000000002,1,15,0,-4.0,185.0,-225.0
2023_15_PHI_SEA,2023-12-18,SEA,PHI,1,3.0,21.8,28.6,-6.800000000000001,23.6,29.8,-6.199999999999999,-1.8000000000000007,-1.1999999999999993,-0.6000000000000014,1,15,0,-5.0,195.0,-238.0
2023_16_NO_LA,2023-12-21,LA,NO,1,8.0,29.8,21.2,8.600000000000001,22.8,19.2,3.6000000000000014,7.0,2.0,5.0,1,16,0,4.0,-218.0,180.0
2023_16_CIN_PIT,2023-12-23,PIT,CIN,1,23.0,13.4,19.6,-6.200000000000001,25.0,23.8,1.1999999999999993,-11.6,-4.199999999999999,-7.4,1,16,1,-3.0,130.0,-155.0
2023_16_BUF_LAC,2023-12-23,LAC,BUF,0,-2.0,12.8,26.0,-13.2,27.8,18.8,9.0,-15.0,7.199999999999999,-22.2,1,16,0,-13.0,550.0,-800.0
2023_16_IND_ATL,2023-12-24,ATL,IND,1,19.0,18.4,17.2,1.1999999999999993,22.4,20.2,2.1999999999999993,-4.0,-3.0,-1.0,1,16,0,3.0,-155.0,130.0
2023_16_GB_CAR,2023-12-24,CAR,GB,0,-3.0,10.6,21.2,-10.6,24.2,23.8,0.3999999999999986,-13.6,-2.6000000000000014,-10.999999999999998,1,16,0,-3.5,164.0,-198.0
2023_16_CLE_HOU,2023-12-24,HOU,CLE,0,-14.0,17.8,20.6,-2.8000000000000007,19.0,23.8,-4.800000000000001,-1.1999999999999993,-3.1999999999999993,2.0,1,16,0,-3.0,136.0,-162.0
2023_16_DET_MIN,2023-12-24,MIN,DET,0,-6.0,16.8,15.8,1.0,28.2,25.6,2.599999999999998,-11.399999999999999,-9.8,-1.5999999999999979,1,16,1,-2.5,124.0,-148.0
2023_16_WAS_NYJ,2023-12-24,NYJ,WAS,1,2.0,11.4,23.0,-11.6,18.0,35.6,-17.6,-6.6,-12.600000000000001,6.000000000000002,1,16,0,3.0,-166.0,140.0
2023_16_SEA_TEN,2023-12-24,TEN,SEA,0,-3.0,20.6,24.2,-3.599999999999998,20.0,26.8,-6.800000000000001,0.6000000000000014,-2.6000000000000014,3.200000000000003,1,16,0,-3.0,140.0,-166.0
2023_16_JAX_TB,2023-12-24,TB,JAX,1,18.0,23.6,23.4,0.20000000000000284,24.6,24.6,0.0,-1.0,-1.2000000000000028,0.20000000000000284,1,16,0,-2.0,105.0,-125.0
2023_16_ARI_CHI,2023-12-24,CHI,ARI,1,11.0,19.8,17.4,2.400000000000002,21.6,27.2,-5.599999999999998,-1.8000000000000007,-9.8,8.0,1,16,0,4.5,-218.0,180.0
2023_16_NE_DEN,2023-12-24,DEN,NE,0,-3.0,21.6,20.6,1.0,10.2,14.2,-4.0,11.400000000000002,6.400000000000002,5.0,1,16,0,7.0,-340.0,270.0
2023_16_DAL_MIA,2023-12-24,MIA,DAL,1,2.0,31.2,13.8,17.4,32.4,19.8,12.599999999999998,-1.1999999999999993,-6.0,4.800000000000001,1,16,0,1.5,-122.0,102.0
2023_16_BAL_SF,2023-12-25,SF,BAL,0,-14.0,34.6,18.2,16.400000000000002,29.0,20.2,8.8,5.600000000000001,-2.0,7.600000000000001,1,16,0,6.5,-345.0,275.0
2023_16_LV_KC,2023-12-25,KC,LV,0,-6.0,22.2,20.4,1.8000000000000007,21.8,17.4,4.400000000000002,0.3999999999999986,3.0,-2.6000000000000014,1,16,1,11.0,-600.0,440.0
2023_16_NYG_PHI,2023-12-25,PHI,NYG,1,8.0,21.4,29.2,-7.800000000000001,17.6,24.2,-6.599999999999998,3.799999999999997,5.0,-1.2000000000000028,1,16,1,14.0,-900.0,600.0
2023_17_NYJ_CLE,2023-12-28,CLE,NYJ,1,17.0,23.6,26.2,-2.599999999999998,16.2,22.2,-6.0,7.400000000000002,4.0,3.400000000000002,1,17,0,6.5,-345.0,270.0
2023_17_DET_DAL,2023-12-30,DAL,DET,1,1.0,29.8,22.2,7.600000000000001,28.0,25.2,2.8000000000000007,1.8000000000000007,-3.0,4.800000000000001,1,17,0,5.5,-238.0,195.0
2023_17_ARI_PHI,2023-12-31,PHI,ARI,0,-4.0,23.8,30.8,-7.0,19.8,28.0,-8.2,4.0,2.8000000000000007,1.1999999999999993,1,17,0,12.0,-750.0,525.0
2023_17_GB_MIN,2023-12-31,MIN,GB,0,-23.0,16.2,18.0,-1.8000000000000007,26.2,25.8,0.3999999999999986,-10.0,-7.800000000000001,-2.1999999999999993,1,17,1,1.0,-112.0,-108.0
2023_17_CIN_KC,2023-12-31,KC,CIN,1,8.0,21.6,20.2,1.4000000000000021,23.2,23.8,-0.6000000000000014,-1.5999999999999979,-3.6000000000000014,2.0000000000000036,1,17,0,7.5,-345.0,275.0
2023_17_LAC_DEN,2023-12-31,DEN,LAC,1,7.0,22.0,21.8,0.1999999999999993,13.2,26.2,-13.0,8.8,-4.399999999999999,13.2,1,17,1,3.5,-198.0,164.0
2023_17_PIT_SEA,2023-12-31,SEA,PIT,0,-7.0,20.8,26.8,-6.0,18.2,19.2,-1.0,2.6000000000000014,7.600000000000001,-5.0,1,17,0,4.5,-225.0,185.0
2023_17_SF_WAS,2023-12-31,WAS,SF,0,-17.0,18.4,35.8,-17.4,33.0,22.0,11.0,-14.600000000000001,13.799999999999997,-28.4,1,17,0,-14.0,675.0,-1050.0
2023_17_NO_TB,2023-12-31,TB,NO,0,-10.0,26.8,20.4,6.400000000000002,23.4,19.8,3.599999999999998,3.400000000000002,0.5999999999999979,2.8000000000000043,1,17,1,2.5,-148.0,124.0
2023_17_LA_NYG,2023-12-31,NYG,LA,0,-1.0,19.2,21.0,-1.8000000000000007,32.4,22.4,10.0,-13.2,-1.3999999999999986,-11.8,1,17,0,-6.0,240.0,-298.0
2023_17_CAR_JAX,2023-12-31,JAX,CAR,1,26.0,20.2,27.8,-7.600000000000001,14.6,21.2,-6.6,5.6,6.600000000000001,-1.0000000000000018,1,17,0,3.5,-192.0,160.0
2023_17_LV_IND,2023-12-31,IND,LV,1,3.0,22.4,24.8,-2.400000000000002,22.6,17.8,4.800000000000001,-0.20000000000000284,7.0,-7.200000000000003,1,17,0,3.5,-180.0,150.0
2023_17_TEN_HOU,2023-12-31,HOU,TEN,1,23.0,18.0,24.6,-6.600000000000001,21.2,21.4,-0.1999999999999993,-3.1999999999999993,3.200000000000003,-6.400000000000002,1,17,1,5.0,-230.0,190.0
2023_17_ATL_CHI,2023-12-31,CHI,ATL,1,20.0,22.0,18.0,4.0,19.6,14.2,5.400000000000002,2.3999999999999986,3.8000000000000007,-1.4000000000000021,1,17,0,3.0,-155.0,130.0
2023_17_NE_BUF,2023-12-31,BUF,NE,1,6.0,28.2,18.4,9.8,14.2,16.8,-2.6000000000000014,14.0,1.5999999999999979,12.400000000000002,1,17,1,15.0,-1200.0,750.0
2023_17_MIA_BAL,2023-12-31,BAL,MIA,1,37.0,29.4,17.4,12.0,31.6,15.2,16.400000000000002,-2.200000000000003,2.1999999999999993,-4.400000000000002,1,17,0,3.0,-180.0,150.0
2023_18_PIT_BAL,2024-01-06,BAL,PIT,0,-7.0,33.8,17.2,16.599999999999998,21.0,21.8,-0.8000000000000007,12.799999999999997,-4.600000000000001,17.4,1,18,1,-3.0,130.0,-155.0
2023_18_HOU_IND,2024-01-06,IND,HOU,0,-4.0,21.6,24.8,-3.1999999999999993,19.0,20.4,-1.3999999999999986,2.6000000000000014,4.400000000000002,-1.8000000000000007,1,18,1,-1.5,105.0,-125.0
2023_18_DEN_LV,2024-01-07,LV,DEN,1,13.0,24.0,18.4,5.600000000000001,19.4,21.2,-1.8000000000000007,4.600000000000001,-2.8000000000000007,7.400000000000002,1,18,1,3.5,-175.0,145.0
2023_18_PHI_NYG,2024-01-07,NYG,PHI,1,17.0,18.0,22.4,-4.399999999999999,22.6,31.0,-8.399999999999999,-4.600000000000001,-8.600000000000001,4.0,1,18,1,-4.5,190.0,-238.0
2023_18_KC_LAC,2024-01-07,LAC,KC,0,-1.0,13.0,25.4,-12.399999999999999,20.4,20.2,0.1999999999999993,-7.399999999999999,5.199999999999999,-12.599999999999998,1,18,1,3.5,-185.0,154.0
2023_18_DAL_WAS,2024-01-07,WAS,DAL,0,-28.0,16.6,35.0,-18.4,24.8,24.0,0.8000000000000007,-8.2,11.0,-19.2,1,18,1,-13.0,575.0,-850.0
2023_18_BUF_MIA,2024-01-07,MIA,BUF,0,-7.0,28.6,23.8,4.800000000000001,27.2,21.4,5.800000000000001,1.4000000000000021,2.400000000000002,-1.0,1,18,1,-2.5,130.0,-155.0
2023_18_LA_SF,2024-01-07,SF,LA,0,-1.0,32.2,21.4,10.800000000000004,30.2,24.6,5.599999999999998,2.0000000000000036,-3.200000000000003,5.200000000000006,1,18,1,5.5,-245.0,200.0
2023_18_CHI_GB,2024-01-07,GB,CHI,1,8.0,27.0,23.4,3.6000000000000014,24.2,15.2,9.0,2.8000000000000007,8.2,-5.399999999999999,1,18,1,2.5,-148.0,124.0
2023_18_MIN_DET,2024-01-07,DET,MIN,1,10.0,27.4,23.4,4.0,14.2,20.4,-6.199999999999999,13.2,3.0,10.2,1,18,1,3.5,-205.0,170.0
2023_18_JAX_TEN,2024-01-07,TEN,JAX,1,8.0,18.4,24.6,-6.200000000000003,20.6,23.6,-3.0,-2.200000000000003,1.0,-3.200000000000003,1,18,1,-3.5,154.0,-185.0
2023_18_ATL_NO,2024-01-07,NO,ATL,1,31.0,25.0,17.6,7.399999999999999,18.2,18.6,-0.40000000000000213,6.800000000000001,-1.0,7.800000000000001,1,18,1,3.5,-175.0,145.0
2023_18_NYJ_NE,2024-01-07,NE,NYJ,0,-14.0,17.0,20.2,-3.1999999999999993,17.6,22.8,-5.199999999999999,-0.6000000000000014,-2.6000000000000014,2.0,1,18,1,2.5,-142.0,120.0
2023_18_SEA_ARI,2024-01-07,ARI,SEA,0,-1.0,23.6,30.0,-6.399999999999999,22.8,26.6,-3.8000000000000007,0.8000000000000007,3.3999999999999986,-2.599999999999998,1,18,1,-2.5,130.0,-155.0
2023_18_CLE_CIN,2024-01-07,CIN,CLE,1,17.0,24.6,25.6,-1.0,28.6,24.4,4.200000000000003,-4.0,1.2000000000000028,-5.200000000000003,1,18,1,7.5,-360.0,285.0
2023_18_TB_CAR,2024-01-07,CAR,TB,0,-9.0,12.6,23.0,-10.4,25.4,19.6,5.799999999999997,-12.799999999999999,3.3999999999999986,-16.199999999999996,1,18,1,-5.0,200.0,-245.0
2023_19_CLE_HOU,2024-01-13,HOU,CLE,1,31.0,19.2,20.8,-1.6000000000000014,27.6,23.4,4.200000000000003,-8.400000000000002,-2.599999999999998,-5.800000000000004,1,19,0,-2.5,124.0,-148.0
2023_19_MIA_KC,2024-01-13,KC,MIA,1,19.0,19.2,17.2,2.0,22.4,25.0,-2.6000000000000014,-3.1999999999999993,-7.800000000000001,4.600000000000001,1,19,0,4.5,-230.0,190.0
2023_19_LA_DET,2024-01-14,DET,LA,1,1.0,26.8,21.8,5.0,27.2,24.8,2.3999999999999986,-0.3999999999999986,-3.0,2.6000000000000014,1,19,0,3.5,-162.0,136.0
2023_19_GB_DAL,2024-01-14,DAL,GB,0,-16.0,24.2,19.0,5.199999999999999,25.0,21.4,3.6000000000000014,-0.8000000000000007,-2.3999999999999986,1.5999999999999979,1,19,0,7.0,-345.0,275.0
2023_19_PIT_BUF,2024-01-15,BUF,PIT,1,14.0,24.6,16.8,7.800000000000001,22.4,19.0,3.3999999999999986,2.200000000000003,-2.1999999999999993,4.400000000000002,1,19,0,10.0,-485.0,370.0
2023_19_PHI_TB,2024-01-15,TB,PHI,1,23.0,23.0,16.0,7.0,20.8,28.0,-7.199999999999999,2.1999999999999993,-12.0,14.2,1,19,0,-2.5,136.0,-162.0
2023_20_HOU_BAL,2024-01-20,BAL,HOU,1,24.0,31.8,18.6,13.2,27.0,17.6,9.399999999999999,4.800000000000001,1.0,3.8000000000000007,1,20,0,10.0,-425.0,330.0
2023_20_GB_SF,2024-01-20,SF,GB,1,3.0,27.8,21.8,6.0,30.2,23.0,7.199999999999999,-2.3999999999999986,-1.1999999999999993,-1.1999999999999993,1,20,0,10.5,-470.0,360.0
2023_20_TB_DET,2024-01-21,DET,TB,1,8.0,29.0,20.8,8.2,23.6,12.8,10.8,5.399999999999999,8.0,-2.6000000000000014,1,20,0,6.0,-278.0,225.0
2023_20_KC_BUF,2024-01-21,BUF,KC,0,-3.0,26.8,16.8,10.0,21.0,14.6,6.4,5.800000000000001,2.200000000000001,3.5999999999999996,1,20,0,2.5,-142.0,120.0
2023_21_KC_BAL,2024-01-28,BAL,KC,0,-7.0,31.2,14.4,16.799999999999997,21.0,16.0,5.0,10.2,-1.5999999999999996,11.799999999999997,1,21,0,4.5,-218.0,180.0
2023_21_DET_SF,2024-01-28,SF,DET,1,3.0,27.0,22.8,4.199999999999999,26.8,22.0,4.800000000000001,0.1999999999999993,0.8000000000000007,-0.6000000000000014,1,21,0,7.5,-325.0,260.0
2023_22_SF_KC,2024-02-11,KC,SF,1,3.0,21.6,14.0,7.600000000000001,24.8,23.2,1.6000000000000014,-3.1999999999999993,-9.2,6.0,1,22,0,-1.5,100.0,-120.0
2024_01_BAL_KC,2024-09-05,KC,BAL,1,7.0,21.6,15.0,6.600000000000001,28.6,16.4,12.200000000000003,-7.0,-1.3999999999999986,-5.600000000000001,1,1,0,3.0,-148.0,124.0
2024_01_GB_PHI,2024-09-06,PHI,GB,1,5.0,20.0,27.8,-7.800000000000001,30.4,21.0,9.399999999999999,-10.399999999999999,6.800000000000001,-17.2,1,1,0,2.0,-130.0,110.0
2024_01_PIT_ATL,2024-09-08,ATL,PIT,0,-8.0,19.0,26.6,-7.600000000000001,22.2,21.0,1.1999999999999993,-3.1999999999999993,5.600000000000001,-8.8,1,1,0,4.0,-192.0,160.0
2024_01_LA_DET,2024-09-08,DET,LA,1,6.0,27.0,24.0,3.0,25.6,22.2,3.400000000000002,1.3999999999999986,1.8000000000000007,-0.40000000000000213,1,1,0,5.0,-225.0,185.0
2024_01_WAS_TB,2024-09-08,TB,WAS,1,17.0,21.4,15.0,6.399999999999999,16.6,33.6,-17.0,4.799999999999997,-18.6,23.4,1,1,0,4.0,-198.0,164.0
2024_01_DEN_SEA,2024-09-08,SEA,DEN,1,6.0,20.0,22.4,-2.3999999999999986,18.8,22.2,-3.3999999999999986,1.1999999999999993,0.1999999999999993,1.0,1,1,0,6.5,-278.0,225.0
2024_01_LV_LAC,2024-09-08,LAC,LV,1,12.0,14.2,28.0,-13.8,26.0,15.0,11.0,-11.8,13.0,-24.8,1,1,1,3.0,-155.0,130.0
2024_01_MIN_NYG,2024-09-08,NYG,MIN,0,-22.0,21.4,23.0,-1.6000000000000014,16.2,24.0,-7.800000000000001,5.199999999999999,-1.0,6.199999999999999,1,1,0,-1.0,-105.0,-115.0
2024_01_DAL_CLE,2024-09-08,CLE,DAL,0,-16.0,24.2,27.0,-2.8000000000000007,24.0,26.0,-2.0,0.1999999999999993,1.0,-0.8000000000000007,1,1,0,2.5,-130.0,110.0
2024_01_JAX_MIA,2024-09-08,MIA,JAX,1,3.0,18.4,24.6,-6.200000000000003,18.4,22.4,-4.0,0.0,2.200000000000003,-2.200000000000003,1,1,0,3.5,-180.0,150.0
2024_01_HOU_IND,2024-09-08,IND,HOU,0,-2.0,19.2,23.8,-4.600000000000001,25.2,21.2,4.0,-6.0,2.6000000000000014,-8.600000000000001,1,1,1,-3.0,130.0,-155.0
2024_01_NE_CIN,2024-09-08,CIN,NE,0,-6.0,24.0,22.2,1.8000000000000007,17.6,22.4,-4.799999999999997,6.399999999999999,-0.1999999999999993,6.599999999999998,1,1,0,8.0,-375.0,295.0
2024_01_TEN_CHI,2024-09-08,CHI,TEN,1,7.0,23.6,16.6,7.0,18.4,22.4,-4.0,5.200000000000003,-5.799999999999997,11.0,1,1,0,4.0,-198.0,164.0
2024_01_ARI_BUF,2024-09-08,BUF,ARI,1,6.0,25.4,20.2,5.199999999999999,24.8,26.8,-2.0,0.5999999999999979,-6.600000000000001,7.199999999999999,1,1,0,6.5,-310.0,250.0
2024_01_CAR_NO,2024-09-08,NO,CAR,1,37.0,29.0,14.4,14.6,9.0,20.6,-11.600000000000001,20.0,-6.200000000000001,26.200000000000003,1,1,1,3.5,-192.0,160.0
2024_01_NYJ_SF,2024-09-09,SF,NYJ,1,13.0,25.4,21.6,3.799999999999997,19.4,20.8,-1.4000000000000021,6.0,0.8000000000000007,5.199999999999999,1,1,0,3.5,-180.0,150.0
2024_02_BUF_MIA,2024-09-12,MIA,BUF,0,-21.0,16.4,28.0,-11.600000000000001,27.4,21.4,6.0,-11.0,6.600000000000001,-17.6,1,2,1,2.5,-135.0,114.0
2024_02_NYJ_TEN,2024-09-15,TEN,NYJ,0,-7.0,16.2,21.8,-5.600000000000001,17.2,26.0,-8.8,-1.0,-4.199999999999999,3.1999999999999993,1,2,0,-3.5,150.0,-180.0
2024_02_CHI_HOU,2024-09-15,HOU,CHI,1,6.0,26.6,19.4,7.200000000000003,22.8,17.4,5.400000000000002,3.8000000000000007,2.0,1.8000000000000007,1,2,0,6.0,-258.0,210.0
2024_02_PIT_DEN,2024-09-15,DEN,PIT,0,-7.0,18.0,26.0,-8.0,23.2,17.0,6.199999999999999,-5.199999999999999,9.0,-14.2,1,2,0,-3.0,130.0,-155.0
2024_02_LA_ARI,2024-09-15,ARI,LA,1,31.0,25.6,31.6,-6.0,24.0,23.4,0.6000000000000014,1.6000000000000014,8.200000000000003,-6.600000000000001,1,2,1,-1.0,-108.0,-112.0
2024_02_NYG_WAS,2024-09-15,WAS,NYG,1,3.0,17.6,32.0,-14.399999999999999,17.8,24.2,-6.399999999999999,-0.1999999999999993,7.800000000000001,-8.0,1,2,1,1.5,-125.0,105.0
2024_02_SEA_NE,2024-09-15,NE,SEA,0,-3.0,16.6,20.8,-4.199999999999999,22.0,20.8,1.1999999999999993,-5.399999999999999,0.0,-5.399999999999999,1,2,0,-3.5,142.0,-170.0
2024_02_CIN_KC,2024-09-15,KC,CIN,1,1.0,24.4,16.6,7.799999999999997,19.2,22.6,-3.400000000000002,5.199999999999999,-6.0,11.2,1,2,0,6.5,-290.0,235.0
2024_02_CLE_JAX,2024-09-15,JAX,CLE,0,-5.0,16.4,20.2,-3.8000000000000007,23.6,30.2,-6.599999999999998,-7.200000000000003,-10.0,2.799999999999997,1,2,0,3.0,-170.0,142.0
2024_02_IND_GB,2024-09-15,GB,IND,1,6.0,29.6,21.8,7.800000000000001,21.8,22.8,-1.0,7.800000000000001,-1.0,8.8,1,2,0,-3.0,120.0,-142.0
2024_02_TB_DET,2024-09-15,DET,TB,0,-4.0,28.4,24.0,4.399999999999999,22.8,16.6,6.199999999999999,5.599999999999998,7.399999999999999,-1.8000000000000007,1,2,0,7.5,-375.0,295.0
2024_02_NO_DAL,2024-09-15,DAL,NO,0,-25.0,28.6,23.2,5.400000000000002,32.8,15.2,17.599999999999998,-4.199999999999996,8.0,-12.199999999999996,1,2,0,6.5,-290.0,235.0
2024_02_LAC_CAR,2024-09-15,CAR,LAC,0,-23.0,9.8,24.4,-14.599999999999998,17.2,25.2,-8.0,-7.399999999999999,-0.8000000000000007,-6.599999999999998,1,2,0,-5.0,185.0,-225.0
2024_02_LV_BAL,2024-09-15,BAL,LV,0,-3.0,26.0,18.0,8.0,28.0,18.8,9.2,-2.0,-0.8000000000000007,-1.1999999999999993,1,2,0,9.0,-455.0,350.0
2024_02_SF_MIN,2024-09-15,MIN,SF,1,6.0,21.2,25.2,-4.0,26.4,23.4,3.0,-5.199999999999999,1.8000000000000007,-7.0,1,2,0,-4.5,180.0,-218.0
2024_02_ATL_PHI,2024-09-16,PHI,ATL,0,-1.0,23.4,29.6,-6.200000000000003,16.0,24.4,-8.399999999999999,7.399999999999999,5.200000000000003,2.1999999999999957,1,2,0,5.5,-265.0,215.0
2024_03_NE_NYJ,2024-09-19,NYJ,NE,1,21.0,22.0,23.4,-1.3999999999999986,17.2,20.0,-2.8000000000000007,4.800000000000001,3.3999999999999986,1.4000000000000021,1,3,1,6.5,-285.0,230.0
2024_03_KC_ATL,2024-09-22,ATL,KC,0,-5.0,19.0,26.8,-7.800000000000001,24.4,20.2,4.199999999999999,-5.399999999999999,6.600000000000001,-12.0,1,3,0,-3.0,142.0,-170.0
2024_03_SF_LA,2024-09-22,LA,SF,1,3.0,20.0,27.2,-7.199999999999999,25.8,23.8,2.0,-5.800000000000001,3.3999999999999986,-9.2,1,3,1,-6.0,210.0,-258.0
2024_03_BAL_DAL,2024-09-22,DAL,BAL,0,-3.0,28.4,27.6,0.7999999999999972,19.4,19.4,0.0,9.0,8.200000000000003,0.7999999999999972,1,3,0,-1.5,100.0,-120.0
2024_03_DET_ARI,2024-09-22,ARI,DET,0,-7.0,28.0,24.6,3.3999999999999986,25.6,24.0,1.6000000000000014,2.3999999999999986,0.6000000000000014,1.7999999999999972,1,3,0,-3.0,124.0,-148.0
2024_03_MIA_SEA,2024-09-22,SEA,MIA,1,21.0,22.6,21.4,1.2000000000000028,14.0,30.2,-16.2,8.600000000000001,-8.8,17.400000000000002,1,3,0,4.0,-205.0,170.0
2024_03_CAR_LV,2024-09-22,LV,CAR,0,-14.0,20.6,19.2,1.4000000000000021,8.6,28.2,-19.6,12.000000000000002,-9.0,21.000000000000004,1,3,0,5.5,-245.0,200.0
2024_03_GB_TEN,2024-09-22,TEN,GB,0,-16.0,16.4,22.8,-6.400000000000002,26.2,21.8,4.399999999999999,-9.8,1.0,-10.8,1,3,0,3.0,-162.0,136.0
2024_03_DEN_TB,2024-09-22,TB,DEN,0,-19.0,24.2,15.2,9.0,15.8,20.2,-4.399999999999999,8.399999999999999,-5.0,13.399999999999999,1,3,0,6.0,-245.0,200.0
2024_03_LAC_PIT,2024-09-22,PIT,LAC,1,10.0,19.0,16.0,3.0,18.2,13.2,5.0,0.8000000000000007,2.8000000000000007,-2.0,1,3,0,3.0,-148.0,124.0
2024_03_PHI_NO,2024-09-22,NO,PHI,0,-3.0,36.8,17.8,18.999999999999996,21.0,29.0,-8.0,15.799999999999997,-11.2,26.999999999999996,1,3,0,2.5,-142.0,120.0
2024_03_HOU_MIN,2024-09-22,MIN,HOU,1,27.0,21.0,23.2,-2.1999999999999993,25.2,21.4,3.8000000000000007,-4.199999999999999,1.8000000000000007,-6.0,1,3,0,-2.0,114.0,-135.0
2024_03_CHI_IND,2024-09-22,IND,CHI,1,5.0,17.8,23.4,-5.599999999999998,22.0,17.2,4.800000000000001,-4.199999999999999,6.199999999999999,-10.399999999999999,1,3,0,1.5,-125.0,105.0
2024_03_NYG_CLE,2024-09-22,CLE,NYG,0,-6.0,20.0,28.4,-8.399999999999999,20.2,23.6,-3.400000000000002,-0.1999999999999993,4.799999999999997,-4.9999999999999964,1,3,0,6.5,-270.0,220.0
2024_03_JAX_BUF,2024-09-23,BUF,JAX,1,37.0,28.2,19.2,9.0,17.6,19.2,-1.5999999999999979,10.599999999999998,0.0,10.599999999999998,1,3,0,4.0,-218.0,180.0
2024_03_WAS_CIN,2024-09-23,CIN,WAS,0,-5.0,18.8,23.0,-4.199999999999999,17.8,30.0,-12.2,1.0,-7.0,8.0,1,3,0,7.5,-355.0,280.0
2024_04_DAL_NYG,2024-09-26,NYG,DAL,0,-5.0,19.4,20.0,-0.6000000000000014,29.4,29.4,0.0,-10.0,-9.399999999999999,-0.6000000000000014,1,4,1,-5.5,205.0,-250.0
2024_04_CLE_LV,2024-09-29,LV,CLE,1,4.0,21.0,23.6,-2.6000000000000014,15.6,28.6,-13.000000000000002,5.4,-5.0,10.4,1,4,0,-2.5,114.0,-135.0
2024_04_BUF_BAL,2024-09-29,BAL,BUF,1,25.0,23.0,21.0,2.0,33.4,18.4,15.0,-10.399999999999999,2.6000000000000014,-13.0,1,4,0,2.5,-135.0,114.0
2024_04_KC_LAC,2024-09-29,LAC,KC,0,-7.0,15.8,12.4,3.4000000000000004,23.4,18.8,4.599999999999998,-7.599999999999998,-6.4,-1.1999999999999975,1,4,1,-7.5,275.0,-345.0
2024_04_NE_SF,2024-09-29,SF,NE,1,17.0,25.8,25.0,0.8000000000000007,12.6,20.2,-7.6,13.200000000000001,4.800000000000001,8.4,1,4,0,10.5,-550.0,410.0
2024_04_WAS_ARI,2024-09-29,ARI,WAS,0,-28.0,27.4,23.2,4.199999999999999,19.8,30.6,-10.8,7.599999999999998,-7.400000000000002,15.0,1,4,0,3.5,-180.0,150.0
2024_04_PHI_TB,2024-09-29,TB,PHI,1,17.0,23.8,20.4,3.400000000000002,17.8,24.4,-6.599999999999998,6.0,-4.0,10.0,1,4,0,-1.0,-105.0,-115.0
2024_04_CIN_CAR,2024-09-29,CAR,CIN,0,-10.0,9.8,26.0,-16.2,23.2,23.8,-0.6000000000000014,-13.399999999999999,2.1999999999999993,-15.599999999999998,1,4,0,-4.5,170.0,-205.0
2024_04_PIT_IND,2024-09-29,IND,PIT,1,3.0,20.0,20.8,-0.8000000000000007,17.0,13.4,3.5999999999999996,3.0,7.4,-4.4,1,4,0,-2.5,110.0,-130.0
2024_04_JAX_HOU,2024-09-29,HOU,JAX,1,4.0,22.0,24.4,-2.3999999999999986,17.2,22.6,-5.400000000000002,4.800000000000001,1.7999999999999972,3.0000000000000036,1,4,1,5.5,-238.0,195.0
2024_04_MIN_GB,2024-09-29,GB,MIN,0,-2.0,28.8,22.8,6.0,23.0,18.6,4.399999999999999,5.800000000000001,4.199999999999999,1.6000000000000014,1,4,1,2.5,-135.0,114.0
2024_04_LA_CHI,2024-09-29,CHI,LA,1,6.0,19.8,18.2,1.6000000000000014,20.2,27.0,-6.800000000000001,-0.3999999999999986,-8.8,8.400000000000002,1,4,0,3.0,-162.0,136.0
2024_04_NO_ATL,2024-09-29,ATL,NO,1,2.0,16.6,29.2,-12.599999999999998,34.8,14.8,19.999999999999996,-18.199999999999996,14.399999999999999,-32.599999999999994,1,4,1,2.5,-142.0,120.0
2024_04_DEN_NYJ,2024-09-29,NYJ,DEN,0,-1.0,20.8,18.4,2.400000000000002,16.4,16.4,0.0,4.400000000000002,2.0,2.400000000000002,1,4,0,7.5,-425.0,330.0
2024_04_TEN_MIA,2024-09-30,MIA,TEN,0,-19.0,10.8,23.8,-13.0,15.8,24.8,-9.0,-5.0,-1.0,-4.0,1,4,0,2.5,-135.0,114.0
2024_04_SEA_DET,2024-09-30,DET,SEA,1,13.0,24.8,22.0,2.8000000000000007,23.4,18.6,4.799999999999997,1.4000000000000021,3.3999999999999986,-1.9999999999999964,1,4,0,3.5,-185.0,154.0
2024_05_TB_ATL,2024-10-03,ATL,TB,1,6.0,18.4,26.6,-8.200000000000003,24.0,21.8,2.1999999999999993,-5.600000000000001,4.800000000000001,-10.400000000000002,1,5,1,2.5,-142.0,120.0
